date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2007-02-27T00:00:00.000Z,83.93,87.08,83.41,86.3,40921900,2.5282977537,2.6231879947,2.512633333,2.5996913636,1145814345,0.0,1.0
2007-02-28T00:00:00.000Z,84.61,85.6,83.0,83.0,32838400,2.5487819962,2.5786046434,2.5002825397,2.5002825397,919476119,0.0,1.0
2007-03-01T00:00:00.000Z,87.06,88.31,83.75,84.03,50554600,2.622585517,2.6602403745,2.5228754542,2.5313101423,1415530215,0.0,1.0
2007-03-02T00:00:00.000Z,85.41,87.54,85.21,86.77,30714300,2.572881105,2.6370449822,2.5668563278,2.61384959,860001260,0.0,1.0
2007-03-05T00:00:00.000Z,86.3199,88.65,85.76,85.89,29960700,2.6002908289,2.6704824957,2.5834244651,2.5873405703,838900438,0.0,1.0
2007-03-06T00:00:00.000Z,88.19,88.31,87.4,87.8,25828100,2.6566255082,2.6602403745,2.6328276382,2.6448771926,723187523,0.0,1.0
2007-03-07T00:00:00.000Z,87.72,88.97,87.45,88.05,22367300,2.6424672817,2.6801221393,2.6343338325,2.6524081641,626285026,0.0,1.0
2007-03-08T00:00:00.000Z,88.0,88.72,87.46,88.59,18250400,2.6509019698,2.6725911677,2.6346350714,2.6686750626,511011711,0.0,1.0
2007-03-09T00:00:00.000Z,87.97,88.85,87.4,88.8,16137000,2.6499982532,2.6765072729,2.6328276382,2.6750010786,451836451,0.0,1.0
2007-03-12T00:00:00.000Z,89.87,89.99,87.99,88.07,26050300,2.7072336367,2.710848503,2.650600731,2.6530106418,729409129,0.0,1.0
2007-03-13T00:00:00.000Z,88.4,90.6,88.4,89.41,30996100,2.6629515242,2.7292240735,2.6629515242,2.6933766491,867891667,0.0,1.0
2007-03-14T00:00:00.000Z,90.0,90.0,87.92,88.6,28449500,2.7111497419,2.7111497419,2.6484920589,2.6689763014,796586796,0.0,1.0
2007-03-15T00:00:00.000Z,89.57,90.36,89.31,89.96,19982100,2.6981964709,2.7219943408,2.6903642605,2.7099447864,559499359,0.0,1.0
2007-03-16T00:00:00.000Z,89.59,89.99,89.32,89.538,20418000,2.6987989486,2.710848503,2.6906654994,2.6972325065,571704571,0.0,1.0
2007-03-19T00:00:00.000Z,91.13,91.55,89.59,90.24,25462900,2.7451897331,2.7578417652,2.6987989486,2.7183794745,712961912,0.0,1.0
2007-03-20T00:00:00.000Z,91.48,91.84,91.06,91.35,17461300,2.7557330932,2.7665776921,2.743081061,2.751816988,488916888,0.0,1.0
2007-03-21T00:00:00.000Z,93.87,94.0,91.65,91.99,24532000,2.8277291808,2.8316452859,2.7608541538,2.771096275,686896686,0.0,1.0
2007-03-22T00:00:00.000Z,93.96,94.36,93.0,93.73,20053300,2.8304403305,2.8424898849,2.8015213999,2.8235118367,561492961,0.0,1.0
2007-03-23T00:00:00.000Z,93.52,94.07,93.3,93.35,16103000,2.8171858206,2.833753958,2.8105585657,2.81206476,450884450,0.0,1.0
2007-03-26T00:00:00.000Z,95.85,95.9,93.3,93.99,30892400,2.8873744751,2.8888806694,2.8105585657,2.8313440471,864988064,0.0,1.0
2007-03-27T00:00:00.000Z,95.46,96.83,95.0,95.71,33287600,2.8756261595,2.9168958834,2.861769172,2.883157131,932053732,0.0,1.0
2007-03-28T00:00:00.000Z,93.24,95.4,93.15,94.88,33654900,2.8087511326,2.8738187264,2.8060399828,2.8581543056,942338142,0.0,1.0
2007-03-29T00:00:00.000Z,93.75,94.19,92.23,94.19,25918700,2.8241143144,2.8373688243,2.7783260077,2.8373688243,725724325,0.0,1.0
2007-03-30T00:00:00.000Z,92.91,94.68,92.75,94.28,21448500,2.7988102502,2.8521295284,2.7939904284,2.840079974,600558600,0.0,1.0
2007-04-02T00:00:00.000Z,93.65,94.25,93.02,94.14,17928300,2.8211019258,2.8391762574,2.8021238776,2.83586263,501992901,0.0,1.0
2007-04-03T00:00:00.000Z,94.5,95.23,93.76,94.14,20854800,2.8467072289,2.8686976657,2.8244155533,2.83586263,583934983,0.0,1.0
2007-04-04T00:00:00.000Z,94.27,95.14,94.13,94.94,17028000,2.8397787352,2.865986516,2.8355613911,2.8599617388,476784476,0.0,1.0
2007-04-05T00:00:00.000Z,94.68,94.68,93.52,94.12,12697000,2.8521295284,2.8521295284,2.8171858206,2.8352601523,355516355,0.0,1.0
2007-04-09T00:00:00.000Z,93.65,95.3,93.04,95.21,14762200,2.8211019258,2.8708063378,2.8027263554,2.868095188,413342013,0.0,1.0
2007-04-10T00:00:00.000Z,94.25,94.258,93.41,93.67,12588100,2.8391762574,2.8394172485,2.8138721932,2.8217044035,352467152,0.0,1.0
2007-04-11T00:00:00.000Z,92.59,93.95,92.33,93.9,19607800,2.7891706066,2.8301390916,2.7813383963,2.8286328973,549018949,0.0,1.0
2007-04-12T00:00:00.000Z,92.19,92.31,90.72,92.04,23452700,2.7771210522,2.7807359186,2.7328389398,2.7726024693,656676256,0.0,1.0
2007-04-13T00:00:00.000Z,90.24,91.4001,90.0599,90.9,25712200,2.7183794745,2.7533261947,2.7129541626,2.7382612393,719942319,0.0,1.0
2007-04-16T00:00:00.000Z,91.43,91.5,90.25,90.57,21751200,2.7542268989,2.7563355709,2.7186807134,2.7283203569,609034209,0.0,1.0
2007-04-17T00:00:00.000Z,90.35,92.3,89.7,92.0,26854300,2.721693102,2.7804346797,2.702112576,2.7713975139,751921151,0.0,1.0
2007-04-18T00:00:00.000Z,90.4,90.85,89.6,90.16,16573000,2.7231992963,2.736755045,2.6991001874,2.7159695636,464044464,0.0,1.0
2007-04-19T00:00:00.000Z,90.27,91.25,89.83,90.19,15211200,2.7192831911,2.7488045994,2.7060286812,2.7168732802,425914025,0.0,1.0
2007-04-20T00:00:00.000Z,90.97,91.18,90.55,90.889,18670700,2.7403699113,2.7466959274,2.7277178792,2.7379298765,522780122,0.0,1.0
2007-04-23T00:00:00.000Z,93.51,93.8,91.42,91.585,27867500,2.8168845818,2.8256205087,2.75392566,2.7588961012,780290780,0.0,1.0
2007-04-24T00:00:00.000Z,93.24,96.39,91.3,93.96,37687600,2.8087511326,2.9036413735,2.7503107937,2.8304403305,1055253855,0.0,1.0
2007-04-25T00:00:00.000Z,95.348,95.4,93.8,94.23,42398000,2.8722522843,2.8738187264,2.8256205087,2.8385737797,1187145187,0.0,1.0
2007-04-26T00:00:00.000Z,98.84,102.5,98.3,101.58,62063500,2.9774448943,3.0876983171,2.9611779958,3.059984342,1737779737,0.0,1.0
2007-04-27T00:00:00.000Z,99.92,99.95,97.69,98.18,24978700,3.0099786912,3.0108824078,2.9428024254,2.9575631295,699404299,0.0,1.0
2007-04-30T00:00:00.000Z,99.8,101.0,99.67,100.09,22018200,3.0063638249,3.0425124881,3.0024477197,3.0150997518,616510216,0.0,1.0
2007-05-01T00:00:00.000Z,99.47,100.35,98.55,99.59,19018700,2.9964229425,3.0229319622,2.9687089673,3.0000378088,532524132,0.0,1.0
2007-05-02T00:00:00.000Z,100.39,100.54,99.47,99.65,18040900,3.0241369176,3.0286555005,2.9964229425,3.001845242,505145705,0.0,1.0
2007-05-03T00:00:00.000Z,100.4,101.45,100.01,100.73,20574200,3.0244381565,3.0560682368,3.0126898409,3.0343790389,576078176,0.0,1.0
2007-05-04T00:00:00.000Z,100.81,101.6,100.5,100.8,13642400,3.0367889497,3.0605868197,3.0274505451,3.0364877109,381987581,0.0,1.0
2007-05-07T00:00:00.000Z,103.92,104.35,101.01,101.08,30769900,3.1304742353,3.1434275062,3.0428137269,3.044922399,861558061,0.0,1.0
2007-05-08T00:00:00.000Z,105.06,105.15,103.42,103.47,27999900,3.1648154653,3.1675266151,3.1154122922,3.1169184866,783997983,0.0,1.0
2007-05-09T00:00:00.000Z,106.88,106.96,104.89,104.91,25634200,3.2196409379,3.2220508488,3.1596944047,3.1602968824,717758317,0.0,1.0
2007-05-10T00:00:00.000Z,107.34,108.84,105.92,106.63,42759200,3.2334979255,3.2786837545,3.1907220073,3.2121099664,1197258797,0.0,1.0
2007-05-11T00:00:00.000Z,108.74,109.13,106.78,107.74,23346300,3.2756713659,3.2874196814,3.2166285493,3.2455474799,653697053,0.0,1.0
2007-05-14T00:00:00.000Z,109.36,110.0,108.25,109.62,23283800,3.2943481752,3.3136274623,3.2609106617,3.3021803856,651947051,0.0,1.0
2007-05-15T00:00:00.000Z,107.52,110.2,106.48,109.57,34089800,3.2389202249,3.3196522395,3.2075913835,3.3006741913,954515354,0.0,1.0
2007-05-16T00:00:00.000Z,107.34,108.83,103.42,108.53,40241700,3.2334979255,3.2783825156,3.1154122922,3.2693453498,1126768726,0.0,1.0
2007-05-17T00:00:00.000Z,109.44,109.87,107.15,107.15,26260400,3.2967580861,3.3097113571,3.2277743871,3.2277743871,735291935,0.0,1.0
2007-05-18T00:00:00.000Z,110.02,110.64,109.77,110.23,22190900,3.31422994,3.3329067493,3.3066989685,3.3205559561,621345821,0.0,1.0
2007-05-21T00:00:00.000Z,111.98,112.45,110.05,110.31,22853300,3.3732727566,3.387430983,3.3151336566,3.3229658669,639893039,0.0,1.0
2007-05-22T00:00:00.000Z,113.54,113.75,112.01,112.49,20443200,3.4202660188,3.4265920348,3.3741764732,3.3886359385,572410172,0.0,1.0
2007-05-23T00:00:00.000Z,112.89,115.0,112.59,114.02,32549100,3.4006854929,3.4642468924,3.3916483271,3.4347254841,911375711,0.0,1.0
2007-05-24T00:00:00.000Z,110.69,114.46,110.37,112.81,31691500,3.3344129436,3.4479799939,3.3247733001,3.398275582,887362887,0.0,1.0
2007-05-25T00:00:00.000Z,113.62,113.78,111.5,112.0,22605700,3.4226759297,3.4274957514,3.3588132913,3.3738752343,632960232,0.0,1.0
2007-05-29T00:00:00.000Z,114.35,114.86,112.69,114.45,23060500,3.4446663665,3.4600295483,3.3946607157,3.4476787551,645694645,0.0,1.0
2007-05-30T00:00:00.000Z,118.77,118.88,113.53,114.3,52801600,3.5778139427,3.5811275701,3.4199647799,3.4431601722,1478446278,0.0,1.0
2007-05-31T00:00:00.000Z,121.191,122.17,119.541,120.07,46323800,3.6507438707,3.6802351551,3.6010394588,3.6169749945,1297067697,0.0,1.0
2007-06-01T00:00:00.000Z,118.4,121.19,118.29,121.1,31616500,3.5666681048,3.6507137468,3.5633544774,3.6480025971,885262885,0.0,1.0
2007-06-04T00:00:00.000Z,121.33,121.73,117.9,118.63,31666900,3.6549310909,3.6669806453,3.5516061618,3.5735965986,886674086,0.0,1.0
2007-06-05T00:00:00.000Z,122.67,122.69,120.5,121.41,32885200,3.6952970981,3.6958995759,3.6299282655,3.6573410018,920786520,0.0,1.0
2007-06-06T00:00:00.000Z,123.64,124.05,121.95,122.3,39722900,3.7245172676,3.7368680609,3.6736079002,3.6841512603,1112242312,0.0,1.0
2007-06-07T00:00:00.000Z,124.069,127.61,123.19,124.99,68395700,3.7374404147,3.8441090951,3.7109615189,3.7651845137,1915081515,0.0,1.0
2007-06-08T00:00:00.000Z,124.49,125.83,122.29,125.825,44345800,3.7501225707,3.790488578,3.6838500215,3.7903379585,1241683641,0.0,1.0
2007-06-11T00:00:00.000Z,120.19,126.15,119.54,126.0,66937800,3.6205898608,3.8001282215,3.6010093349,3.7956096386,1874260274,0.0,1.0
2007-06-12T00:00:00.000Z,120.38,121.71,118.31,119.35,50948800,3.6263133992,3.6663781676,3.5639569551,3.5952857966,1426567826,0.0,1.0
2007-06-13T00:00:00.000Z,117.5,121.19,115.4,121.15,61476900,3.5395566074,3.6507137468,3.4762964468,3.6495087914,1721354921,0.0,1.0
2007-06-14T00:00:00.000Z,118.75,119.45,116.42,117.2,34759500,3.5772114649,3.5982981852,3.5070228105,3.5305194416,973266973,0.0,1.0
2007-06-15T00:00:00.000Z,120.5,120.67,119.86,120.62,28972100,3.6299282655,3.6350493261,3.6106489784,3.6335431318,811219611,0.0,1.0
2007-06-18T00:00:00.000Z,125.09,125.18,122.54,123.28,32521600,3.7681969023,3.7709080521,3.691380993,3.7136726686,910605710,0.0,1.0
2007-06-19T00:00:00.000Z,123.66,125.01,122.91,124.69,33679500,3.7251197453,3.7657869914,3.7025268308,3.7561473479,943026943,0.0,1.0
2007-06-20T00:00:00.000Z,121.55,124.66,121.5,123.87,32054000,3.6615583458,3.7552436313,3.6600521515,3.7314457614,897512897,0.0,1.0
2007-06-21T00:00:00.000Z,123.9,124.29,120.72,121.7,30965900,3.732349478,3.7440977935,3.6365555204,3.6660769287,867046067,0.0,1.0
2007-06-22T00:00:00.000Z,123.0,124.45,122.38,123.85,22567000,3.7052379805,3.7489176153,3.6865611712,3.7308432837,631876631,0.0,1.0
2007-06-25T00:00:00.000Z,122.34,125.09,121.06,124.19,34478700,3.6853562158,3.7681969023,3.6467976417,3.7410854049,965404565,0.0,1.0
2007-06-26T00:00:00.000Z,119.65,124.0,118.72,123.98,48035900,3.6043229624,3.7353618666,3.5763077484,3.7347593888,1345006545,0.0,1.0
2007-06-27T00:00:00.000Z,121.89,122.04,119.26,120.61,34810600,3.6718004671,3.67631905,3.5925746468,3.6332418929,974697774,0.0,1.0
2007-06-28T00:00:00.000Z,120.56,122.49,120.0,122.36,29933700,3.6317356986,3.6898747987,3.6148663225,3.6859586935,838144438,0.0,1.0
2007-06-29T00:00:00.000Z,122.04,124.0,121.09,121.97,40637200,3.67631905,3.7353618666,3.6477013582,3.6742103779,1137842737,0.0,1.0
2007-07-02T00:00:00.000Z,121.26,122.09,119.3,121.05,35530800,3.6528224189,3.6778252443,3.5937796023,3.6464964028,994863394,0.0,1.0
2007-07-03T00:00:00.000Z,127.17,127.4,121.5,122.0,41517200,3.8308545852,3.837783079,3.6600521515,3.6751140945,1162482762,0.0,1.0
2007-07-05T00:00:00.000Z,132.75,132.97,128.69,128.8,51894700,3.9989458692,4.0055731242,3.876642892,3.8799565195,1453053053,0.0,1.0
2007-07-06T00:00:00.000Z,132.3,133.34,130.4,133.13,31239100,3.9853901205,4.016718962,3.9281547371,4.0103929459,874695674,0.0,1.0
2007-07-09T00:00:00.000Z,130.3301,132.9,129.18,132.38,35565000,3.9260490775,4.0034644521,3.8914035961,3.9878000314,995820995,0.0,1.0
2007-07-10T00:00:00.000Z,132.35,134.5,128.81,128.88,44821700,3.9868963148,4.0516626698,3.8802577583,3.8823664303,1255008855,0.0,1.0
2007-07-11T00:00:00.000Z,132.39,133.7,131.31,132.07,29349000,3.9881012703,4.027563561,3.9555674734,3.9784616267,821772821,0.0,1.0
2007-07-12T00:00:00.000Z,134.0699,134.24,132.39,133.85,25164600,4.0387063864,4.0438304594,3.9881012703,4.0320821439,704609504,0.0,1.0
2007-07-13T00:00:00.000Z,137.73,137.85,134.52,135.03,32414500,4.1489628216,4.1525776879,4.0522651475,4.0676283294,907606907,0.0,1.0
2007-07-16T00:00:00.000Z,138.1,139.98,137.5,138.39,33432600,4.1601086594,4.2167415652,4.1420343278,4.1688445864,936113736,0.0,1.0
2007-07-17T00:00:00.000Z,138.9099,139.6,137.5,138.3,25355700,4.1845059947,4.2052944885,4.1420343278,4.1661334366,709960309,0.0,1.0
2007-07-18T00:00:00.000Z,138.12,138.44,136.04,138.19,27030600,4.1607111372,4.1703507807,4.0980534542,4.1628198092,756857556,0.0,1.0
2007-07-19T00:00:00.000Z,140.0,140.81,139.65,140.3,26174700,4.2173440429,4.2417443906,4.2068006828,4.2263812087,732892332,0.0,1.0
2007-07-20T00:00:00.000Z,143.75,144.18,140.0,141.65,41706200,4.3303086155,4.3432618864,4.2173440429,4.2670484548,1167774767,0.0,1.0
2007-07-23T00:00:00.000Z,143.7,145.22,140.93,143.31,37017500,4.3288024212,4.3745907279,4.2453592569,4.3170541056,1036491036,0.0,1.0
2007-07-24T00:00:00.000Z,134.8899,141.0,134.15,138.88,64117600,4.0634079729,4.2474679289,4.0411193097,4.1836052905,1795294595,0.0,1.0
2007-07-25T00:00:00.000Z,137.26,138.36,135.0,137.35,53435100,4.1348045952,4.1679408698,4.0667246128,4.1375157449,1496184296,0.0,1.0
2007-07-26T00:00:00.000Z,146.0,148.5,136.96,145.87,78093900,4.398087359,4.4733970741,4.1257674294,4.3941712538,2186631386,0.0,1.0
2007-07-27T00:00:00.000Z,143.85,148.92,143.78,146.19,41467800,4.3333210041,4.4860491062,4.331212332,4.4038108974,1161099561,0.0,1.0
2007-07-30T00:00:00.000Z,141.43,145.45,139.57,144.33,39535300,4.2604211999,4.3815192217,4.2043907719,4.3477804694,1106989506,0.0,1.0
2007-07-31T00:00:00.000Z,131.76,143.48,131.52,142.97,62942600,3.9691232221,4.3221751662,3.9618934894,4.3068119844,1762394562,0.0,1.0
2007-08-01T00:00:00.000Z,135.0,135.38,127.77,133.64,62505600,4.0667246128,4.0781716895,3.8489289169,4.0257561278,1750158550,0.0,1.0
2007-08-02T00:00:00.000Z,136.49,136.96,134.15,136.65,30451600,4.111609203,4.1257674294,4.0411193097,4.1164290247,852645652,0.0,1.0
2007-08-03T00:00:00.000Z,131.8499,135.95,131.5,135.26,24256700,3.9718313594,4.0953423045,3.9612910117,4.0745568231,679188279,0.0,1.0
2007-08-06T00:00:00.000Z,135.25,135.27,128.3,132.9,33041800,4.0742555843,4.074858062,3.8648945764,4.0034644521,925171325,0.0,1.0
2007-08-07T00:00:00.000Z,135.0301,137.24,132.63,134.94,33926300,4.0676313417,4.1342021175,3.9953310029,4.0649171796,949937349,0.0,1.0
2007-08-08T00:00:00.000Z,134.01,136.86,132.0,136.76,28860600,4.0369019656,4.1227550408,3.9763529547,4.1197426522,808097608,0.0,1.0
2007-08-09T00:00:00.000Z,126.39,133.0,125.09,131.11,40192700,3.8073579541,4.0064768407,3.7681969023,3.9495426962,1125396725,0.0,1.0
2007-08-10T00:00:00.000Z,125.0,127.75,120.3,123.12,50383900,3.7654857526,3.8483264391,3.6239034883,3.7088528469,1410750610,0.0,1.0
2007-08-13T00:00:00.000Z,127.79,129.35,126.5,128.33,26889700,3.8495313946,3.8965246568,3.8106715816,3.865798293,752912352,0.0,1.0
2007-08-14T00:00:00.000Z,124.03,128.3,123.71,128.29,26393100,3.7362655831,3.8648945764,3.7266259396,3.8645933376,739007539,0.0,1.0
2007-08-15T00:00:00.000Z,119.9,124.86,119.65,122.74,35459000,3.6118539339,3.7612684085,3.6043229624,3.6974057702,992852992,0.0,1.0
2007-08-16T00:00:00.000Z,117.05,118.5,111.62,117.01,66667500,3.5260008587,3.5696804934,3.3624281576,3.5247959033,1866691866,0.0,1.0
2007-08-17T00:00:00.000Z,122.06,123.5,119.82,122.01,42680800,3.6769215277,3.7202999235,3.609444023,3.6754153334,1195063595,0.0,1.0
2007-08-20T00:00:00.000Z,122.22,124.5,120.5,123.96,28689900,3.6817413494,3.7504238096,3.6299282655,3.7341569111,803318003,0.0,1.0
2007-08-21T00:00:00.000Z,127.57,128.96,121.0,122.21,46537400,3.8429041396,3.8847763412,3.6449902085,3.6814401106,1303048503,0.0,1.0
2007-08-22T00:00:00.000Z,132.51,132.75,130.33,131.22,37920200,3.9917161366,3.9989458692,3.9260460651,3.9528563236,1061766661,0.0,1.0
2007-08-23T00:00:00.000Z,131.07,133.34,129.76,133.09,30958500,3.9483377407,4.016718962,3.90887545,4.0091879905,866838866,0.0,1.0
2007-08-24T00:00:00.000Z,135.3,135.37,129.81,130.53,32565500,4.0757617786,4.0778704506,3.9103816443,3.9320708423,911834911,0.0,1.0
2007-08-27T00:00:00.000Z,132.25,134.66,132.1,133.3907,25265700,3.9838839262,4.0564824915,3.9793653433,4.018246243,707440307,0.0,1.0
2007-08-28T00:00:00.000Z,126.82,132.41,126.63,130.99,42120200,3.8203112251,3.988703748,3.8145876868,3.9459278298,1179366779,0.0,1.0
2007-08-29T00:00:00.000Z,134.08,134.18,129.54,129.88,41673600,4.0390106376,4.0420230262,3.9022481951,3.9124903164,1166861966,0.0,1.0
2007-08-30T00:00:00.000Z,136.25,138.25,132.3,132.67,51270800,4.1043794703,4.1646272423,3.9853901205,3.9965359584,1435583835,0.0,1.0
2007-08-31T00:00:00.000Z,138.48,139.65,137.41,139.49,31317400,4.1715557361,4.2068006828,4.1393231781,4.201980861,876888076,0.0,1.0
2007-09-04T00:00:00.000Z,144.16,145.73,139.84,139.94,47030100,4.3426594087,4.3899539098,4.2125242211,4.2155366097,1316844116,0.0,1.0
2007-09-05T00:00:00.000Z,136.76,145.84,136.1,144.97,83150800,4.1197426522,4.3932675372,4.0998608874,4.3670597564,2328224728,0.0,1.0
2007-09-06T00:00:00.000Z,135.01,137.57,132.71,135.57,67902200,4.0670258516,4.1441429999,3.9977409138,4.0838952278,1901263501,0.0,1.0
2007-09-07T00:00:00.000Z,131.77,132.3,130.0,132.01,51092000,3.9694244609,3.9853901205,3.9161051827,3.9766541936,1430577430,0.0,1.0
2007-09-10T00:00:00.000Z,136.71,138.04,133.95,137.0,53137100,4.1182364579,4.1583012263,4.0350945325,4.1269723848,1487840287,0.0,1.0
2007-09-11T00:00:00.000Z,135.49,138.3,133.75,137.9,34710200,4.0814853169,4.1661334366,4.0290697553,4.1540838822,971886571,0.0,1.0
2007-09-12T00:00:00.000Z,136.85,139.4,135.75,135.99,36527500,4.1224538019,4.1992697113,4.0893175273,4.0965472599,1022771022,0.0,1.0
2007-09-13T00:00:00.000Z,137.2,139.0,136.65,138.83,23434400,4.132997162,4.1872201569,4.1164290247,4.1820990962,656163856,0.0,1.0
2007-09-14T00:00:00.000Z,138.81,138.98,136.2,136.57,21690000,4.1814966185,4.1866176791,4.102873276,4.1140191138,607320607,0.0,1.0
2007-09-17T00:00:00.000Z,138.41,140.59,137.6,138.99,28334700,4.1694470641,4.2351171356,4.1450467164,4.186918918,793372393,0.0,1.0
2007-09-18T00:00:00.000Z,140.92,142.85,137.83,139.05,38003200,4.245058018,4.303197118,4.1519752102,4.1887263512,1064090664,0.0,1.0
2007-09-19T00:00:00.000Z,140.7699,143.16,139.4,143.02,36674300,4.2405364227,4.3125355227,4.1992697113,4.3083181787,1026881426,0.0,1.0
2007-09-20T00:00:00.000Z,140.31,141.79,139.32,140.15,24708600,4.2266824475,4.2712657989,4.1968598004,4.2218626258,691841491,0.0,1.0
2007-09-21T00:00:00.000Z,144.15,144.65,140.31,141.14,40674300,4.3423581699,4.3574201129,4.2266824475,4.2516852729,1138881538,0.0,1.0
2007-09-24T00:00:00.000Z,148.28,149.85,146.65,146.73,37577200,4.4667698191,4.5140643202,4.4176678849,4.4200777958,1052162652,0.0,1.0
2007-09-25T00:00:00.000Z,153.18,153.22,146.82,146.84,42591100,4.6143768606,4.6155818161,4.4227889455,4.4233914233,1192551992,0.0,1.0
2007-09-26T00:00:00.000Z,152.77,155.0,151.25,154.47,34831000,4.6020260674,4.6692023332,4.5562377606,4.6532366736,975268975,0.0,1.0
2007-09-27T00:00:00.000Z,154.5,154.52,152.32,153.77,23507100,4.6541403902,4.6547428679,4.5884703187,4.6321499534,658199458,0.0,1.0
2007-09-28T00:00:00.000Z,153.47,154.6,152.75,153.44,21967900,4.6231127876,4.6571527788,4.6014235896,4.622209071,615101815,0.0,1.0
2007-10-01T00:00:00.000Z,156.339,157.41,152.93,154.63,29895300,4.7095382166,4.7418008985,4.6068458891,4.6580564954,837069237,0.0,1.0
2007-10-02T00:00:00.000Z,158.45,158.59,155.89,156.55,28288200,4.77312974,4.777347084,4.6960125918,4.7158943565,792070392,0.0,1.0
2007-10-03T00:00:00.000Z,157.9201,159.18,157.01,157.78,24732800,4.7571670928,4.7951201768,4.7297513441,4.7529467363,692519092,0.0,1.0
2007-10-04T00:00:00.000Z,156.24,158.08,153.5,158.0,23462800,4.7065559519,4.7619839021,4.6240165042,4.7595739913,656959056,0.0,1.0
2007-10-05T00:00:00.000Z,161.4499,161.58,157.7,158.36,33695400,4.8634983856,4.8674175032,4.7505368254,4.7704185902,943472143,0.0,1.0
2007-10-08T00:00:00.000Z,167.91,167.91,162.97,163.49,29854600,5.0581017017,5.0581017017,4.9092897048,4.9249541255,835929635,0.0,1.0
2007-10-09T00:00:00.000Z,167.86,171.11,166.68,170.2,39438800,5.0565955074,5.154498137,5.0210493219,5.1270854007,1104287504,0.0,1.0
2007-10-10T00:00:00.000Z,166.79,167.88,165.6,167.55,23842500,5.0243629494,5.0571979851,4.988515525,5.0472571028,667590667,0.0,1.0
2007-10-11T00:00:00.000Z,162.23,171.88,153.21,169.49,58714000,4.8869980291,5.1776935292,4.6152805772,5.1056974416,1643993643,0.0,1.0
2007-10-12T00:00:00.000Z,167.2537,167.28,161.8,163.01,35292000,5.0383313953,5.0391236535,4.8740447581,4.9104946602,988176988,0.0,1.0
2007-10-15T00:00:00.000Z,166.98,169.57,163.5,167.98,38497500,5.0300864877,5.1081073525,4.9252553644,5.0602103737,1077931077,0.0,1.0
2007-10-16T00:00:00.000Z,169.58,170.18,165.15,165.54,38136800,5.1084085914,5.126482923,4.9749597763,4.9867080918,1067831467,0.0,1.0
2007-10-17T00:00:00.000Z,172.75,173.04,169.18,172.69,40271900,5.2039013101,5.212637237,5.096359037,5.2020938769,1127614327,0.0,1.0
2007-10-18T00:00:00.000Z,173.5,174.19,171.05,171.5,29417000,5.2264942246,5.2472797059,5.1526907038,5.1662464525,823676823,0.0,1.0
2007-10-19T00:00:00.000Z,170.42,174.63,170.0,174.24,46135000,5.1337126556,5.2605342158,5.1210606235,5.2487859002,1291781291,0.0,1.0
2007-10-22T00:00:00.000Z,174.36,174.9,169.9601,170.35,58910700,5.2524007666,5.268667665,5.1198586804,5.1316039836,1649501249,0.0,1.0
2007-10-23T00:00:00.000Z,186.16,188.6,182.76,188.56,64113000,5.6078626216,5.6813649035,5.5054414091,5.680159948,1795165795,0.0,1.0
2007-10-24T00:00:00.000Z,185.93,187.21,179.24,185.81,46017200,5.6009341278,5.6394927019,5.3994053303,5.5973192615,1288482888,0.0,1.0
2007-10-25T00:00:00.000Z,182.78,185.9,181.66,184.87,34771500,5.5060438868,5.6000304112,5.4723051345,5.5690028086,973602973,0.0,1.0
2007-10-26T00:00:00.000Z,184.7,185.37,182.88,185.29,25245600,5.563881748,5.5840647516,5.5090562754,5.5816548408,706877506,0.0,1.0
2007-10-29T00:00:00.000Z,185.09,186.59,184.7,185.7,19305500,5.5756300636,5.6208158926,5.563881748,5.594005634,540554540,0.0,1.0
2007-10-30T00:00:00.000Z,187.0,189.37,184.73,186.18,33550500,5.6331666859,5.7045602957,5.5647854646,5.6084650993,939414939,0.0,1.0
2007-10-31T00:00:00.000Z,189.95,190.12,184.95,187.63,29761100,5.7220321496,5.7271532102,5.5714127195,5.652144734,833311633,0.0,1.0
2007-11-01T00:00:00.000Z,187.44,190.1,180.0,188.6,28751300,5.6464211957,5.7265507325,5.4222994837,5.6813649035,805037205,0.0,1.0
2007-11-02T00:00:00.000Z,187.87,189.44,183.49,189.21,35789800,5.6593744667,5.7066689677,5.5274318459,5.699740474,1002115402,0.0,1.0
2007-11-05T00:00:00.000Z,186.18,188.96,184.24,185.29,28720600,5.6084650993,5.6922095025,5.5500247604,5.5816548408,804177604,0.0,1.0
2007-11-06T00:00:00.000Z,191.79,192.0,185.27,187.05,34097400,5.7774600999,5.783786116,5.581052363,5.6346728802,954728154,0.0,1.0
2007-11-07T00:00:00.000Z,186.2999,192.68,186.13,190.61,35511700,5.6120769532,5.8042703584,5.606958905,5.7419139144,994328594,0.0,1.0
2007-11-08T00:00:00.000Z,175.4663,186.9,167.77,186.67,67513500,5.2857268217,5.6301542972,5.0538843577,5.6232258035,1890379890,0.0,1.0
2007-11-09T00:00:00.000Z,165.37,175.12,165.21,171.15,54513600,4.9815870312,5.2752949199,4.9767672095,5.1557030924,1526382326,0.0,1.0
2007-11-12T00:00:00.000Z,153.76,167.7,150.63,165.28,63180900,4.6318487145,5.0517756857,4.5375609513,4.9788758815,1769066969,0.0,1.0
